title,brand,price,description,material,size,color,url,img_url
Army,Siselyo,66000,"Holla Dear!
","
Percantik tampilan kalian dengan outer unik ini, girls! Detail list dipinggir badannya bikin outer ini jadi eye catching. Tinggal padukan saja dengan inner/kemeja polos yang kalian punya ya.
",All Size,Army,https://www.hijup.com/id/vest/83600-bianca-cape-outer-army-m16143-r26s5,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/616354/big_IMG_5091__2_.jpg
Dark Gray,Siselyo,66000,"Holla Dear!
","
Tampil gorgeous dengan outer cantik ini, deh girls! Bisa kalian padukan dengan inner polos atau bermotif dan sesuaikan dengan style kalian ;)
",All Size,Dark Gray,https://www.hijup.com/id/vest/84471-kimi-plisket-outer-dark-gray-m16200-r41s2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/652836/big_IMG_2721-min.jpg
Black,My Daily Hijab,135000,"Hallo Mysis,
Selamat datang di Toko kami My Daily Hijab

Hijab Sporty nyaman untuk olahraga maupun kegiatan sehari-hari
- Bergo dengan pet anti temben
- Bahan spandek nyaman dan lembut untuk dipakai sehari-hari
- Sangat nyaman dipakai kegiatan casual santai dan olahraga
- Bahan nyaman, adem
- Desain pas di wajah, menyamarkan pipi tembem dan cantik dipakai",Spandek,One Size,Black,https://www.hijup.com/id/instan-hijab/79281-maisa-hijab-sporty-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/725128/big_1009.._Maisa_Hijab_Sporty_Black_1.jpg
Zahira Tunic Black Maroon,,299000,,,,,https://www.hijup.com/id/tags/dec-pd?utm_campaign=flashpd&utm_content=decpd&utm_medium=flashbanner&product_search%5Bpage%5D=8,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/726183/smaller_v1-713-133588-220400-26524-70-329083.jpg
Signature Rully Blouse 790.59258.61,,599900,,,,,https://www.hijup.com/id/categories/blus?product_search%5Bpage%5D=9,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/735542/smaller_DSC05706.jpg
,Kamiidea,589000,"Selin Top is a flowy, wide top with delicate fold details, draping beautifully as you move gracefully.

Selin Top adalah atasan dengan bahan jatuh yang lebar dengan detail lipit halus, menciptakan keanggunan tiap kali kamu bergerak.

- 2 color option
- Opening with buttons on the back
- Wash in cold water
- Machine wash in regular cycle
- Iron with medium setting to prevent burn or melt of fabric
- Made with polyester material

- Tersedia dalam 2 warna
- Dibuka dengan kancing pada bagian belakang
- Cuci menggunakan air dingin
- Untuk mesin cuci gunakan siklus reguler
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh
- Dibuat menggunakan bahan polyester

- Model's height: 172 cm
- Model's bust : 80 cm
- Model's waist: 60 cm
- Model's hips: 89 cm
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",M,Arctic,https://www.hijup.com/id/blouse/136969-kami-selin-asymmetric-top-arctic,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/743145/big_SELIN_ASYMMETRIC_TOP_ARTIC_PATTERN_1.jpg
,Kamiidea,649000,"Kaluna Top is a loose-fit, soft polyester blouse elevated with elastic, ruched sleeves for a sweet and feminine statement.

Kaluna Top adalah blus poliester berpotongan longgar dengan desain lengan yang unik. Terdapat bahan elastis pada bagian siku yang memberikan efek ruched untuk kesan manis dan feminin.

- 1 color option
- Opening with buttons on the back
- Wash in cold water
- Gentle hand wash or dry clean
- Iron with medium setting to prevent burn or melt of fabric
- Made with polyester material

- Tersedia dalam 1 warna
- Dibuka dengan kancing bagian belakang
- Cuci menggunakan air dingin
- Cuci menggunakan tangan atau dry clean
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh
- Dibuat menggunakan bahan polyester

- Model's height: 174 cm
- Model's bust : 82 cm
- Model's waist: 60 cm
- Model's hips: 90 cm
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",L,Black,https://www.hijup.com/id/blouse/137456-kami-kaluna-gathered-sleeve-top-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/745256/big_KALUNA_GATHERED_SLEEVE_TOP_BLACK_PATTERN_1.jpg
,Siselyo,66000,"Holla Dear!
","
Outer tanktop ala korea ini, cocok banget dijadiin outfit hangout kalian dan pastinya jadi fashion item yang kece juga. Detail tali bagian belakangnya bisa disesuaikan dengan ukuran badan kalian, ya girls!
",All Size,Black,https://www.hijup.com/id/vest/84442-hikaru-square-outer-black-m16194-r41s5,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/643085/big_IMG_3781.jpg
,Kamiidea,649000,"The Kimora Top features drop-shoulder design with two functional front pockets. It showcases non-concealed buttons, classic sleeves, and cuffs, offering casual elegance.

Kimora Top memiliki desain bahu rendah dengan dua kantong pada bagian depan yang fungsional. Top ini menampilkan kancing, lengan, dan manset yang klasik untuk kesan kasual elegan.

- 1 color option
- Opening with buttons on the front
- Wash in cold water
- Gentle hand wash or dry clean
- Iron with medium setting to prevent burn or melt of fabric
- Made with polyester material

- Tersedia dalam 1 warna
- Dibuka dengan kancing di bagian depan
- Cuci menggunakan air dingin
- Cuci menggunakan tangan atau dry clean
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh
- Dibuat menggunakan bahan polyester

- Model's height: 172 cm
- Model's bust : 80 cm
- Model's waist: 60 cm
- Model's hips: 89 cm
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",S/M,Black,https://www.hijup.com/id/blouse/137465-kami-kimora-dropshoulder-top-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/745301/big_KIMORA_DROP_SHOULDER_TOP_BLACK_PATTERN_1.jpg
,Kamiidea,649000,"Introducing the Akasha Top, a classic-cut shirt added with a feminine touch of delicate ruched stitches at the wrists.

Memperkenalkan Akasha Top, sebuah kemeja berpotongan klasik dengan sentuhan feminin dari jahitan ruched halus pada pergelangan tangan.

- 1 color option
- Opening with hidden buttons on the front
- Adjustable cuff
- Wash in cold water
- Machine wash in regular cycle
- Iron with medium setting to prevent burn or melt of fabric
- Made with polycotton

- Tersedia dalam 1 warna
- Dibuka dengan kancing tersembunyi di bagian depan
- Ukuran manset dapat disesuaikan
- Cuci menggunakan air dingin
- Untuk mesin cuci gunakan siklus reguler
- Setrika dengan setelan sedang untuk mencegah kain hangus atau meleleh
- Dibuat menggunakan bahan polykatun

- Model's height: 172 cm
- Model's bust : 80 cm
- Model's waist: 60 cm
- Model's hips: 89 cm
- Model is wearing medium size","Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",M,Macaroon,https://www.hijup.com/id/blouse/136965-kami-akasha-bishop-sleeve-top-macaroon,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/743121/big_AKASHA_BISHOP_SLEEVE_TOP_MACAROON_PATTERN_1.jpg
Black,Siselyo,66000,"Holla Dear!
","
Untuk kalian yang berhijab, sekarang kalian nggak usah bingung dan khawatir lagi, kalau ingin pakai outer tanktop kaya gini. Kalian bisa memadukannya dengan kemeja polos atau pakai inner lainnya juga, ya dear ^^
",All Size,Black,https://www.hijup.com/id/vest/84477-idette-rib-outer-black-m16203-r38s6,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/453576/big_IMG_0050.JPG
Latte,Siselyo,66000,"Holla Dear!
","
Untuk kalian yang berhijab, sekarang kalian nggak usah bingung dan khawatir lagi, kalau ingin pakai outer tanktop kaya gini. Kalian bisa memadukannya dengan kemeja polos atau pakai inner lainnya juga, ya dear ^^
",All Size,Latte,https://www.hijup.com/id/vest/84478-idette-rib-outer-latte-m16204-r38s5,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/652846/big_IMG_3795.jpg
Plum,Fey Attire Official,209000,"Celana kulot panjang high waist yang dilengkapi tali pita yang bisa dilepas pasang dan karet pada bagian pinggang. Terdapat resleting dan  saku pada bagian sebelah kanan dan kiri
",Torino,All Size,Plum,https://www.hijup.com/id/pants/100177-syanaz-pants,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/540075/big_FEY_ATIRE_1_1_BAWAHAN.JPG
,LEZAHRASIGNATURE,239000,Oversize Cotton Shirt dari LEZAHRASIGNATURE. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,Cotton Linen,L /1247.BYL,Blue,https://www.hijup.com/id/blouse/135420-oversize-cotton-shirt,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733303/big_HJP_LB.jpg
,Benang Jarum,875000,Anna Cape Top - Black dari Benang Jarum. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,"Knit part: 65% Rayon, 35% Nylon
Woven part: 100% Cotton",S, Black,https://www.hijup.com/id/blouse/136863-anna-cape-top-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/745855/big_DSC06794.jpg
,LEZAHRASIGNATURE,239000,Kulot Katun Ashley dari LEZAHRASIGNATURE. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,- Celana kulot,L /708.BYL,Black,https://www.hijup.com/id/pants/101459-kulot-katun-ashley-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/547144/big_HJP_BLK7.jpg
Light Grey,LEZAHRASIGNATURE,239000,Kulot Katun Ashley dari LEZAHRASIGNATURE. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,- Celana kulot,M /708.BYL,Light Grey,https://www.hijup.com/id/pants/101460-kulot-katun-ashley-light-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/547150/big_HJP_LGRY5.jpg
,Hajeera,285000,Lofi Top Terracotta dari Hajeera. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",L,Terracotta,https://www.hijup.com/id/blouse/134917-lofi-top-terracotta,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733791/big_v1-1852-134917-222376-26605-70-332552.jpg
Terracota,Rayya Muslimwear,59000,Watersplash Hijab dari Rayya Muslimwear.,- Hijab segi empat.,,Ash,https://www.hijup.com/id/hijab-polos/62543-watersplash-hijab,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/317079/big_155359.jpg
,Hajeera,285000,Lofi Top Beige dari Hajeera. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",XL,Beige,https://www.hijup.com/id/blouse/134918-lofi-top-beige,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733801/big_v1-1852-134918-222377-26605-70-332555.jpg
,Hajeera,285000,Lofi Top Black dari Hajeera. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",M,Black,https://www.hijup.com/id/blouse/134919-lofi-top-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733811/big_v1-1852-134919-222378-26605-70-332558.jpg
,Hajeera,300000,Leah Blouse Khaki dari Hajeera. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",L,Khaki,https://www.hijup.com/id/blouse/134893-leah-blouse-khaki,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733570/big_v1-1852-134893-222352-26605-70-332484.jpg
Mybamus X Itsazalya - Zalya Cordu Knit Vest,,110000,,,,,https://www.hijup.com/id/categories/rompi?product_search%5Bpage%5D=1,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/750495/smaller_1.jpg
Dark Grey,LEZAHRASIGNATURE,239000,Kulot Katun Ashley dari LEZAHRASIGNATURE. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,- Celana kulot,M /708.BYL,Dark Grey,https://www.hijup.com/id/pants/101450-kulot-katun-ashley-dark-grey,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/547105/big_HJP_DGRY5.jpg
,Hajeera,285000,Lofi Top Khaki dari Hajeera. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",L,Khaki,https://www.hijup.com/id/blouse/134920-lofi-top-khaki,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/733821/big_v1-1852-134920-222379-26605-70-332561.jpg
,CHALE Official,229000,"Gia Knit Pants dari CHÂLE. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.

- Karet pinggang yang nyaman.
- Bahan knit yang ringan dan stretchable.
- Aksen pita bagian depan.",Knit,All Size,Black,https://www.hijup.com/id/pants/99512-gia-knit-pants-black,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/542427/big_v1-989-99512-171344-24761-46-245032.JPG
,Riza Nagari,395000,Sisipkan kesan elegan dalam koleksi Riza Nagari Shimmer Black Label Scarf - Mustard. Hijab segi empat mewah dengan material lembut dan detail beads.,- Bahan ringan dan nyaman.,,Mustard,https://www.hijup.com/id/hijab-polos/60838-shimmer-black-label-scarf-mustard,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/304092/big_v1-667-60838-113248-21232-46-151321-2.jpg
,Yoenik,95000,"Hello beauty! Kalau kamu suka berpenampilan casual dan simple, maka midi dress ini bisa dijadikan salah satu outfit andalan! Terbuat dari bahan crinkle yang adem ditambah dengan cuttingan yang loose, bikin kamu lebih bebas bergerak. Sangat nyaman untuk keseharian kamu! Dress ini juga punya pilihan warna yang cantik di mix dengan knit kotak2 yang elegan! Cocok dikenakan untuk jalan-jalan santai maupun ngopi cantik bareng temen. Yuk check out sekarang kalau kamu menginginkan look yang santai tapi tetap modis!
","
- crinkle mix knit unqlo (kotak - kotak) material
",Allsize,Coksu ,https://www.hijup.com/id/tunik/130617-yoenik-apparel-wonwu-midi-dress-coksu-m18330-r57s1,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/712322/big_DSCF6549.jpg
Zena Drappery Blouse - Mustard,,625000,,,,,https://www.hijup.com/id/categories/blus?product_search%5Bpage%5D=10,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/717375/smaller_Zena_Draperry_Blouse_-_Mustard.jpg
,Yoenik,100000,"Hello beauty! Ingin tampil lebih feminim dan anggun? Kamu harus coba midi dress yang satu ini. Dengan detail ala overall dan inner menyatu bikin look kamu super eye catching! detail kancing di bagian depannya juga sangat memudahkan pemakaian (bisa busui friendly ya). Cocok dikenakan di berbagai acara, apalagi untuk acara santai. Padukan dengan high heels/flat shoes untuk look yang chic and fashionable! Yuk check out sekarang!
","
- Polyester Knit mix crinkle material
",Allsize,Mocca ,https://www.hijup.com/id/tunik/130851-yoenik-apparel-namju-midi-dress-mocca-m18365-r86s1,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/760902/big_DSCF2042.jpg
,Yoenik,95000,"Hello beauty! Kalau kamu suka berpenampilan casual dan simple, maka midi dress ini bisa dijadikan salah satu outfit andalan! Terbuat dari bahan crinkle yang adem ditambah dengan cuttingan yang loose, bikin kamu lebih bebas bergerak. Sangat nyaman untuk keseharian kamu! Dress ini juga punya pilihan warna yang cantik di mix dengan knit kotak2 yang elegan! Cocok dikenakan untuk jalan-jalan santai maupun ngopi cantik bareng temen. Yuk check out sekarang kalau kamu menginginkan look yang santai tapi tetap modis!
","
- crinkle mix knit unqlo (kotak - kotak) material
",Allsize,Niagara ,https://www.hijup.com/id/tunik/130615-yoenik-apparel-wonwu-midi-dress-niagara-m18329-r56s4,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/749059/big_DSCF3942.jpg
,Exit Signature,599900,"- Blouse bernuansa vintage dengan casual look 
- Warna ungu 
- Bahan katun yang ringan dan nyaman dipakai 

Lihat detail ukuran sebelum membeli 
Warna pada gambar dapat sedikit berbeda dengan warna asli produk akibat pencahayaan saat proses 
photoshoot. 



 Ukuran Produk
 (Lingkar dada x Lebar bahu x Panjang Baju) 
S : 98cm x 51cm x 70cm 
M : 102cm x 52cm x 72cm
 L : 106cm x 53cm x 74cm
 XL : 110cm x 54cm x 76cm 
XXL : 114cm x 55cm x 78cm",Kain Katun,XXL,Purple,https://www.hijup.com/id/blouse/135627-signature-rully-blouse-790-59258-61,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/735542/big_DSC05706.jpg
,Yoenik,95000,"Hello beauty! Kalau kamu suka berpenampilan casual dan simple, maka midi dress ini bisa dijadikan salah satu outfit andalan! Terbuat dari bahan crinkle yang adem ditambah dengan cuttingan yang loose, bikin kamu lebih bebas bergerak. Sangat nyaman untuk keseharian kamu! Dress ini juga punya pilihan warna yang cantik di mix dengan knit kotak2 yang elegan! Cocok dikenakan untuk jalan-jalan santai maupun ngopi cantik bareng temen. Yuk check out sekarang kalau kamu menginginkan look yang santai tapi tetap modis!
","
- crinkle mix knit unqlo (kotak - kotak) material
",Allsize,Black ,https://www.hijup.com/id/tunik/130616-yoenik-apparel-wonwu-midi-dress-black-m18327-r56s2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/761174/big_DSCF6248.jpg
,Benang Jarum,1175000,Sharon Blouse - White dari Benang Jarum. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,"65% Tencel, 35% Polyamide, 10% Linen",S, White,https://www.hijup.com/id/blouse/136912-sharon-blouse-white,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/752667/big_Sharon_Blouse_-_White.jpg
,Siselyo,145000,"Hello beauty! Atasan rib kekinian buat big size? Ada dong! Yuk lengkapi koleksi atasanmu dengan knit top yang satu ini! Bahannya yang lembut dan stretch, nyaman dipakai seharian. Dengan detail kancing di bagian depan, memudahkan pemakaian. Detail kombinasi warna berbeda bikin tampilanmu semakin cantik dan eye catching! Padu padankan dengan bawahan favoritmu untuk look yang semakin cantik! Yuk check out sekarang!","
- Rib material",All Size,Dark Misty,https://www.hijup.com/id/blouse/138416-siselyo-rena-knit-tops-dark-misty-m18917-r83s1,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/762069/big_DSCF0868.jpg
,Benang Jarum,725000,Rayna Pleated Top - Marigold dari Benang Jarum. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,100% Cotton,M, Marigold,https://www.hijup.com/id/blouse/136898-rayna-pleated-top-marigold,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/752661/big_Rayna_Pleated_Top_-_Marigold.jpg
,CHALE Official,229000,"Gia Knit Pants dari CHÂLE. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.

- Karet pinggang yang nyaman.
- Bahan knit yang ringan dan stretchable.
- Aksen pita bagian depan.",Knit,All Size,Beige,https://www.hijup.com/id/pants/99513-gia-knit-pants-beige,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/542428/big_v1-989-99513-171345-24761-46-245033.jpg
,Yoenik,90000,"Hello beauty! Meskipun home dress digunakan untuk aktivitas harian, namun model yang satu ini sangat kekinian dan menarik! Terbuat dari bahan crinkle yang adem ditambah dengan cuttingan yang loose, bikin kamu lebih bebas bergerak. Sangat nyaman untuk keseharian kamu! Dress ini juga punya pilihan warna yang cantik dengan detail mix warna yang super eye catching! Untuk di rumah cantik, di pake keluar rumah juga oke banget! Yuk check out sekarang kalau kamu menginginkan look yang santai tapi tetap modis!
","
- crinkle material
",Allsize,Sunset ,https://www.hijup.com/id/tunik/131341-yoenik-apparel-sujin-home-dress-sunset-m18429-r39s5,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/710787/big_DSCF6257.jpg
 Tasya Hijab Sporty,,146000,,,,,https://www.hijup.com/id/tags/dec-pd?utm_campaign=flashpd&utm_content=decpd&utm_medium=flashbanner&product_search%5Bpage%5D=9,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/721363/smaller_1008._Tasya_Hijab_Sporty_Silver_1.jpg
Multicolor,Buttonscarves,425000,Koleksi terbaru Bimu Pleated Shawl - Pistachio dari Buttonscarves,Chiffon Georgette (100% Polyester),All Size,Multicolor,https://www.hijup.com/id/pashmina/109267-bimu-pleated-shawl-pistachio,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/600013/big_Bimu_Pleated_Shawl_Pistachio2_DSC03775.jpg
,Siselyo,145000,"Hello beauty! Atasan rib kekinian buat big size? Ada dong! Yuk lengkapi koleksi atasanmu dengan knit top yang satu ini! Bahannya yang lembut dan stretch, nyaman dipakai seharian. Dengan detail kancing di bagian depan, memudahkan pemakaian. Detail kombinasi warna berbeda bikin tampilanmu semakin cantik dan eye catching! Padu padankan dengan bawahan favoritmu untuk look yang semakin cantik! Yuk check out sekarang!","
- Rib material",All Size,Burgundy,https://www.hijup.com/id/blouse/138415-siselyo-rena-knit-tops-burgundy-m18916-r74s2,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/762075/big_DSCF7806.jpg
,Alunicorn,384000,"--NURA DRESS--

Bermaterial Premium plisket yang super adem
Terdapat resleting di bagian dada jadi sangat busui friendly
Terdapat kancing di bagian lengan sangat wudhu friendly
Ada aksen crinckle yang buat penampilan kamu semakin menawan

Dengan 6 pilihan warna cantik :
✨Walnut
✨Pumpkin
✨Ocean Mint
✨Dusty Berry
✨Cranberries
✨Coconut
✨Plum
✨Light Violet

---

Size Chart Nura Dress✨
• Tipe : A/B/Bigsize
• • Size : S-M/L-XL/XXL
• • LD : 96/102/110
• • Panjang Baju : 138/140/140
• • Panjang Tangan : 56/57/57
• • Lebar Pinggul : 80/82/84
• • Lingkar ketiak : 42/43/44",plisket premium,BS (XXL),Walnut,https://www.hijup.com/id/long-dress/116884-alunicorn-nura-dress-walnut-dress-plisket,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/642149/big_41__1_.png
,Alunicorn,229000,"Esme Blouse

Material bahan Esme Blouse ini terbuat dari Plisket Premium, dengan model lengan Puff & karet, memudahkan untuk wudhu friendly. Bahannya adem, flowly & pastinya nggak bikin gerah 🤍


Size Chart Esme Blouse:
Type : A/B/Big Size
Size : S-M/ L-XL/ XXL
Panjang Baju : 70/70/70
Lingkar Dada : 96/ 102/ 110
Panjang Tangan : 53/54/56
Lingkar Ketiak : 42/44/45",crepe plisket premium,BS (XXL),Brick,https://www.hijup.com/id/blouse/116887-alunicorn-esme-blouse-lonceng-brick-blouse-plisket,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/642178/big_7__6_.png
,Siselyo,145000,"Hello beauty! Atasan rib kekinian buat big size? Ada dong! Yuk lengkapi koleksi atasanmu dengan knit top yang satu ini! Bahannya yang lembut dan stretch, nyaman dipakai seharian. Dengan detail kancing di bagian depan, memudahkan pemakaian. Detail kombinasi warna berbeda bikin tampilanmu semakin cantik dan eye catching! Padu padankan dengan bawahan favoritmu untuk look yang semakin cantik! Yuk check out sekarang!","
- Rib material",All Size,Light Misty Gray,https://www.hijup.com/id/blouse/138417-siselyo-rena-knit-tops-light-misty-gray,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/762063/big_DSCF0906.jpg
,Alunicorn,229000,"Esme Blouse

Material bahan Esme Blouse ini terbuat dari Plisket Premium, dengan model lengan Puff & karet, memudahkan untuk wudhu friendly. Bahannya adem, flowly & pastinya nggak bikin gerah 🤍

Terdapat versi terbaru BUSUI FRIENDLY untuk warna: Black, Cinnamon, Ruby, Mulberry dan Caramel.

ADA YANG BEDA LOH DI VOL.2 INI
ada aksen wringkle di bawahnya, dan ada WARNA BARU LOH DEAR
.
Size Chart Esme Blouse:
Type : A/B/Big Size
Size : S-M/ L-XL/ XXL
Panjang Baju : 70/70/70
Lingkar Dada : 96/ 102/ 110
Panjang Tangan : 53/54/66
Lingkar Ketiak : 42/44/45",crepe plisket premium,BS (XXL),Prem,https://www.hijup.com/id/blouse/116895-alunicorn-esme-blouse-pita-prem-blouse-plisket,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/642263/big_esme_vol.2_prem.png
Multicolor,Buttonscarves,425000,Koleksi terbaru Bimu Pleated Shawl - Storm dari Buttonscarves,Chiffon Georgette (100% Polyester),All Size,Multicolor,https://www.hijup.com/id/pashmina/109268-bimu-pleated-shawl-storm,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/600009/big_Bimu_Pleated_Shawl_Storm2_DSC04002.jpg
Mulberry,Alunicorn,229000,"Esme Blouse

Material bahan Esme Blouse ini terbuat dari Plisket Premium, dengan model lengan Puff & karet, memudahkan untuk wudhu friendly. Bahannya adem, flowly & pastinya nggak bikin gerah 🤍


Size Chart Esme Blouse:
Type : A/B/Big Size
Size : S-M/ L-XL/ XXL
Panjang Baju : 70/70/70
Lingkar Dada : 96/ 102/ 110
Panjang Tangan : 53/54/56
Lingkar Ketiak : 42/44/45",crepe plisket premium,BS (XXL),Mulberry,https://www.hijup.com/id/blouse/116893-alunicorn-esme-blouse-pita-mulberry-blouse-plisket,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/642254/big_9__5_.png
,Benang Jarum,625000,Zena Drappery Blouse - Mustard dari Benang Jarum. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,Polyester Satin,M,Mustard,https://www.hijup.com/id/blouse/131573-zena-drappery-blouse-mustard,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/717375/big_Zena_Draperry_Blouse_-_Mustard.jpg
,My Daily Hijab,725000,"- Blouse oversize lengan panjang dengan variasi rimple di 1 sisi
- Cutting oversize dengan detail handmade jumputan  tye dye pewarna alam
- Bahan baby canvas mix toyobo broken white 
- Nyaman, tidak menerawang dan bebas gerah
- Basic, simple dan cocok untuk padu padan
- Model baju multi varian dapat digunakan untuk blouse dan outer ",baby canvas mix toyobo broken white ,All Size,Navy,https://www.hijup.com/id/blouse/66225-moana-tye-dye-blouse,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/347106/big_118._Moana_Tye_Dye_Blouse_4.jpg
,Benang Jarum,575000,Luminosa Pants - Maroon dari Benang Jarum. Koleksi Pants muslim terbaru dengan material yang nyaman dikenakan.,Polyester,S,Maroon,https://www.hijup.com/id/pants/139136-luminosa-pants-maroon,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/759723/big_Luminosa_Pants___Maroon__1_.jpg
,Alunicorn,299000,Alunicorn - Ralie Blouse - Rust dari Alunicorn. Koleksi Blouse muslim terbaru dengan material yang nyaman dikenakan.,"Berat (dalam gram, max. 6000, 3-4 item Atasan berkisar 1 kg):",BS (XXL),Rust,https://www.hijup.com/id/blouse/131727-alunicorn-ralie-blouse-rust,https://storage.googleapis.com/hijup-production-sg-core/system/product_image/image/712858/big_RUST_2.png
